name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Harry Winks,18.0,MID,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0
Harvey Barnes,11.0,MID,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Harvey Davies,,,,,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0
Harvey Elliott,12.0,MID,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
Harvey Griffiths,,,,,,,,,,,,,
Harvey Vale,,,,,,,17.0,19.0,,,7.0,20.0,2.0
Harvey White,18.0,MID,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0
Haydon Roberts,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Hugo Bueno LÃ³pez,20.0,DEF,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Hugo Lloris,18.0,GK,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0
Hwang Hee-chan,20.0,MID,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Ibrahima Diallo,17.0,MID,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0
Ibrahima KonatÃ©,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
Idrissa Gueye,,,,,,,,12.0,,19.0,17.0,14.0,18.0
Ilkay GÃ¼ndogan,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
Illan Meslier,10.0,GK,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Illia Zabarnyi,,,,,,,,,,,,,
Imari Samuels,,,,,,,,,,,,,
Isaac Price,,,,,,,,,,,,,
IshÃ© Samuels-Smith,,,,,,,,,,,,,
Issa Diop,19.0,DEF,13.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Ivan Neves Abreu Cavaleiro,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Ivan PeriÅ¡iÄ,18.0,DEF,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0
Ivan Toney,4.0,FWD,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Jack Butland,7.0,GK,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Jack Colback,16.0,MID,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0
Jack Grealish,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
Jack Harrison,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Jack Hinshelwood,,,,,,,,,,,,,
Jack Stacey,3.0,DEF,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Jack Stephens,17.0,DEF,18.0,11.0,10.0,14.0,6.0,16.0,,15.0,4.0,10.0,9.0
Jack Wells-Morrison,,,,,,,,,,,,,
Jackson Smith,20.0,GK,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Jacob Murphy,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Jacob Ramsey,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Jaden Philogene-Bidace,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Jadon Sancho,14.0,MID,5.0,4.0,12.0,17.0,10.0,1.0,,19.0,13.0,8.0,15.0
Jaidon Anthony,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Jairo Riedewald,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Jakub Kiwior,,,,,,,,,,,,,
Jakub Moder,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Jamaal Lascelles,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Jamal Lewis,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Jamal Lowe,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
James Bree,,,,,,,,,,,,,
James Furlong,,,,,,,,,,,,,
James Garner,14.0,MID,5.0,4.0,12.0,17.0,10.0,12.0,,19.0,17.0,14.0,18.0
James Hill,3.0,DEF,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
James Justin,11.0,DEF,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
James Maddison,11.0,MID,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
James McArthur,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
James McAtee,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
James Milner,12.0,MID,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
James Tarkowski,8.0,DEF,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0
James Tomkins,7.0,DEF,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
James Ward-Prowse,17.0,MID,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0
James Wright,,,,,,,,,,,,,
Jamie Shackleton,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Jamie Vardy,11.0,FWD,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Jan Bednarek,17.0,DEF,18.0,11.0,10.0,14.0,6.0,13.0,,17.0,11.0,16.0,6.0
Jan Paul van Hecke,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Jannik Vestergaard,11.0,DEF,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Japhet Tanganga,18.0,DEF,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0
Jarrad Branthwaite,8.0,DEF,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0
Jarrod Bowen,19.0,MID,13.0,16.0,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0
Jason Steele,5.0,GK,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Javier Manquillo GaitÃ¡n,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Jay Stansfield,9.0,FWD,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Jean-Philippe Gbamin,8.0,MID,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0
Jean-Philippe Mateta,7.0,FWD,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Jeff Hendrick,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Jefferson Lerma SolÃ­s,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Jeffrey Schlupp,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,
Jeremy Sarmiento Morante,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Jesse Lingard,16.0,MID,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0
Jesurun Rak-Sakyi,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Jhon DurÃ¡n,,,,,,,,,,,,,
Jimmy Morgan,,,,,,,,,,,,,
Joachim Andersen,7.0,DEF,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Joe Ayodele-Aribo,17.0,MID,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0
Joe Bryan,9.0,DEF,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Joe Gelhardt,10.0,FWD,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Joe Lolley,16.0,MID,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0
Joe Rodon,18.0,DEF,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0
Joe Rothwell,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Joe Willock,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Joe Wormleighton,,,,,,,,,,,,,
Joe Worrall,16.0,DEF,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0
Joel Matip,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
Joel Robles,,,,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0
Joel Ward,7.0,DEF,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
John McGinn,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
John Stones,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
John-Kymani Gordon,,,,,,,,,,,6.0,11.0,10.0
Jonathan Castro Otto,20.0,DEF,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Jonathan Panzo,16.0,DEF,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0
Jonjo Shelvey,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Jonny Evans,11.0,DEF,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Jordan Ayew,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Jordan Henderson,12.0,MID,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
Jordan Pickford,8.0,GK,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0
Jordan Smith,,,,,,,,,,,,,
Jordan Zemura,3.0,DEF,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Jorge Luiz Frello Filho,6.0,MID,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Joseph Anang,,,,,,,,,,,,,
Joseph Gomez,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
Joseph Hodge,20.0,MID,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Joseph Whitworth,,,,,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Josh Dasilva,4.0,MID,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Josh Onomah,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Josh Wilson-Esbrand,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
JosÃ© Malheiro de SÃ¡,20.0,GK,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
JoÃ£o Cancelo,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
JoÃ£o Filipe Iria Santos Moutinho,20.0,MID,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,
JoÃ£o Palhinha GonÃ§alves,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,
JoÃ«l Veltman,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Juan Larios LÃ³pez,,,,,,,,20.0,,2.0,8.0,13.0,19.0
Julio Enciso,5.0,FWD,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
JuliÃ¡n Ãlvarez,13.0,FWD,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
Junior Firpo Adames,10.0,DEF,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Junior Stanislas,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Kacper KozÅowski,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Kadan Young,,,,,,,,,,,,,
Kaden Rodney,,,,,,13.0,4.0,15.0,,,6.0,11.0,10.0
Kaelan Casey,,,,,,,,,,,,,
Kai Havertz,6.0,FWD,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Kaine Kesler Hayden,2.0,DEF,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Kalidou Koulibaly,6.0,DEF,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Kalvin Phillips,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
Kamaldeen Sulemana,,,,,,,,,,,,,
Kamari Doyle,,,,,,,,,,,,,
Kaoru Mitoma,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Karl Darlow,15.0,GK,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Karl Hein,,,,,,,,,,,,,
Kasey McAteer,,,,,,,,,,,,,
Kasper Schmeichel,11.0,GK,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Keane Lewis-Potter,4.0,MID,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Keinan Davis,2.0,FWD,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Kelechi Iheanacho,11.0,FWD,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Kenny Tete,9.0,DEF,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Kepa Arrizabalaga,6.0,GK,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Kevin De Bruyne,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
Kevin Mbabu,9.0,DEF,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Kevin Schade,,,,,,,,,,,,,
Keylor Navas,,,,,,,,,,,,,
Kieffer Moore,3.0,FWD,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Kieran Tierney,1.0,DEF,7.0,10.0,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0
Kieran Trippier,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Kiernan Dewsbury-Hall,11.0,MID,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Killian Phillips,,,,,,,4.0,15.0,,,6.0,11.0,10.0
Kjell Scherpen,5.0,GK,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Kobbie Mainoo,,,,,,,,,,,,,15.0
Kofi Balmer,,,,,,,,,,,,,10.0
Konstantinos Tsimikas,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
Kortney Hause,2.0,DEF,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Kristian Sekularac,,,,,,,,,,,,,
Kristoffer Ajer,4.0,DEF,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Kristoffer Klaesson,10.0,GK,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,
Kurt Zouma,19.0,DEF,13.0,16.0,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0
Kyle John,,,,,,,,,,,17.0,14.0,18.0
Kyle Walker,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
Kyle Walker-Peters,17.0,DEF,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0
Lamare Bogarde,,,,,,,,,,,11.0,16.0,6.0
Layvin Kurzawa,,,,,,,,18.0,,16.0,15.0,19.0,3.0
Leander Dendoncker,20.0,MID,11.0,9.0,18.0,15.0,3.0,13.0,,17.0,11.0,16.0,6.0
Leandro Trossard,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Leo Fuhr Hjelde,10.0,DEF,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Leon Bailey,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Levi Colwill,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Lewis Bate,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Lewis Brunt,11.0,DEF,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Lewis Cook,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Lewis Dunk,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Lewis Hall,,,,,,,,,,,,,
Lewis Miley,,,,,,,,,,,,,
Lewis O'Brien,16.0,MID,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0
Lewis Payne,,,,,,,,,,,,,
Lewis Warrington,8.0,MID,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0
Liam Cooper,10.0,DEF,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Liam Delap,13.0,FWD,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
Lino Sousa,,,,,,,,,,4.0,18.0,12.0,11.0
Lisandro MartÃ­nez,14.0,DEF,5.0,4.0,12.0,17.0,10.0,1.0,,19.0,13.0,8.0,15.0
Lloyd Kelly,3.0,DEF,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Loris Karius,,,,,,,,,,3.0,9.0,4.0,14.0
LoÃ¯c BadÃ©,,,,,,,,3.0,,9.0,10.0,2.0,20.0
LoÃ¯c Mbe Soh,16.0,DEF,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0
Lucas Digne,2.0,DEF,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Lucas Rodrigues Moura da Silva,18.0,MID,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0
Lucas Tolentino Coelho de Lima,,,,,,,18.0,6.0,,8.0,20.0,9.0,17.0
Lucas Torreira di Pascua,1.0,MID,7.0,10.0,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0
Ludwig Augustinsson,2.0,DEF,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Luis DÃ­az,12.0,MID,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
Luis Sinisterra LucumÃ­,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Luka Milivojevic,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Lukasz Fabianski,19.0,GK,13.0,16.0,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0
Luke Ayling,10.0,DEF,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Luke Chambers,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0
Luke Cundle,20.0,MID,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Luke Harris,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Luke Mbete-Tabu,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0
Luke Plange,7.0,FWD,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Luke Shaw,14.0,DEF,5.0,4.0,12.0,17.0,10.0,1.0,,19.0,13.0,8.0,15.0
Luke Thomas,11.0,DEF,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Lyanco Silveira Neves Vojnovic,17.0,DEF,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0
Lyle Taylor,16.0,FWD,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0
Mads Bech SÃ¸rensen,4.0,DEF,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Mads Bidstrup,4.0,MID,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Mads Roerslev Rasmussen,4.0,DEF,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Malang Sarr,6.0,DEF,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Malcolm Ebiowei,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Manor Solomon,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Manuel Akanji,,,,,,,,2.0,,20.0,14.0,17.0,12.0
Manuel Lanzini,19.0,MID,13.0,16.0,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0
Marc Albrighton,11.0,MID,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0
Marc Cucurella Saseta,6.0,DEF,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Marc GuÃ©hi,7.0,DEF,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marc Roca JunquÃ©,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Marcel Sabitzer,,,,,,,,,,,,,
Marcos Alonso,6.0,DEF,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Marcos Senesi,,,,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Marcus Bettinelli,,,,,,,,,,,7.0,20.0,2.0
Marcus Forss,4.0,FWD,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Marcus Oliveira Alencar,1.0,MID,7.0,10.0,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0
Marcus Rashford,14.0,MID,5.0,4.0,12.0,17.0,10.0,1.0,,19.0,13.0,8.0,15.0
Marcus Tavernier,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Marek RodÃ¡k,9.0,GK,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0
Mario Lemina,,,,,,,,,,,,,
Mark Gillespie,,,,,,,,,,,,,
Mark Travers,3.0,GK,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0
Martial Godo,,,,,,,,,,,,19.0,3.0
Martin Dubravka,15.0,GK,16.0,5.0,13.0,20.0,12.0,1.0,,3.0,13.0,8.0,15.0
Martin Ãdegaard,1.0,MID,7.0,10.0,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0
Marvelous Nakamba,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
Mason Holgate,8.0,DEF,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0
Mason Mount,6.0,MID,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Matej KovÃ¡r,,,,,,,10.0,1.0,,,13.0,8.0,15.0
Mateo Joseph FernÃ¡ndez,,,,,,,,,,,,,
Mateo Kovacic,6.0,MID,8.0,18.0,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,
Mateusz Klich,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0
Mateusz Lis,17.0,GK,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0
Matheus Luiz Nunes,,,,,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Matheus Santos Carneiro Da Cunha,,,,,,,,,,,,,
Mathias Jensen,4.0,MID,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Mathias Jorgensen,,,,,,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
Matija Å arkiÄ,20.0,GK,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Matt Clarke,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0
Matt Doherty,18.0,DEF,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0
Matt Ritchie,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Matt Targett,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Matt Turner,1.0,GK,7.0,10.0,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0
Matthew Cox,,,,,,,,,,,3.0,15.0,5.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,,,,,2.0,14.0,,4.0,18.0,12.0,11.0
Matty Cash,2.0,DEF,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0
MatÃ­as ViÃ±a,,,,,,,,,,,,,
Mauro Bandeira,,,,,,,,,,,,,
Max Kilman,20.0,DEF,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0
Max Kinsey-Wellings,,,,,,,,,,,,,
Maximilian WÃ¶ber,,,,,,,,,,,,,
Maxwel Cornet,,,,16.0,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0
Michael Dacosta Gonzalez,,,,,,,,,,,,,
Michael Keane,8.0,DEF,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0
Michael Olakigbe,,,,,,,,,,,,,
Michael Olise,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0
Michail Antonio,19.0,FWD,13.0,16.0,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0
Miguel AlmirÃ³n Rejala,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0
Mikkel Damsgaard,,,,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0
